Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
9-November-2020,1311.70,1345.70,1311.70,1340.90,1333.325728548339485551,684306,27623,912402796.00,293407,42.88,34.00,29.20
6-November-2020,1260.00,1309.95,1260.00,1307.75,1295.513277243013706100,806794,30573,1045212339.00,379849,47.08,49.95,47.75
5-November-2020,1264.00,1276.10,1259.90,1269.55,1268.705167845379742170,515534,21663,654060650.00,324647,62.97,16.20,5.55
4-November-2020,1249.05,1264.55,1235.25,1257.50,1251.382608285557277954,487692,21192,610289287.00,222861,45.70,29.30,8.45
3-November-2020,1225.00,1250.00,1224.95,1248.15,1243.156514285814652378,569341,24779,707779973.00,312527,54.89,25.05,23.15
2-November-2020,1195.00,1224.90,1177.25,1215.50,1198.991939307728781412,333222,11752,399530492.00,63412,19.03,47.65,20.50
30-October-2020,1184.00,1199.25,1176.55,1183.45,1186.556561710178201041,202973,9169,240838945.00,41439,20.42,22.70,-0.55
29-October-2020,1202.00,1204.00,1178.80,1188.05,1190.566577859939103958,220704,8436,262762806.00,40089,18.16,25.20,-13.95
28-October-2020,1230.00,1231.70,1201.35,1205.35,1207.636576472219729661,735522,11497,888243270.00,559911,76.12,30.35,-24.65
27-October-2020,1221.10,1235.95,1198.00,1233.30,1216.959616558971809983,352075,14887,428461057.00,104781,29.76,37.95,12.20
26-October-2020,1232.00,1242.10,1205.00,1213.00,1225.098559818948667832,194420,7384,238183662.00,39128,20.13,37.10,-19.00
23-October-2020,1240.00,1248.00,1231.45,1235.70,1238.661889560551518033,117784,4980,145894552.00,28220,23.96,16.55,-4.30
22-October-2020,1242.00,1250.00,1223.00,1232.95,1238.538585465874896812,225318,10841,279065037.00,63170,28.04,27.00,-9.05
21-October-2020,1231.00,1250.50,1222.20,1247.05,1237.736030002250701513,750877,22180,929387517.00,420274,55.97,28.30,16.05
20-October-2020,1212.00,1227.00,1205.35,1224.15,1218.113657181846065889,479257,10377,583789497.00,280426,58.51,21.65,12.15
19-October-2020,1220.00,1228.80,1193.00,1203.35,1206.846478759922763355,820336,24011,990019613.00,140712,17.15,35.80,-16.65
16-October-2020,1182.00,1203.00,1172.95,1199.00,1192.024235946041570116,401346,12293,478414159.00,212464,52.94,30.05,17.00
15-October-2020,1214.80,1216.45,1164.40,1169.15,1190.369655688348648570,382299,11771,455077129.00,154798,40.49,52.05,-45.65
14-October-2020,1193.30,1214.80,1175.85,1210.85,1193.664696613101193779,246863,8946,294671648.00,51586,20.90,38.95,17.55
13-October-2020,1214.15,1221.50,1195.10,1198.15,1206.639666539151344127,201283,6118,242876052.00,43263,21.49,26.40,-16.00
12-October-2020,1235.00,1242.50,1206.00,1213.40,1230.209826880110856822,2023511,21367,2489343117.00,1611203,79.62,36.50,-21.60
9-October-2020,1200.00,1236.95,1191.90,1233.70,1217.994104142209131893,1151656,39316,1402710218.00,413708,35.92,45.05,33.70
8-October-2020,1175.55,1203.00,1165.00,1191.90,1187.567455103593215854,665198,18023,789967496.00,303919,45.69,38.00,16.35
7-October-2020,1145.00,1164.75,1137.50,1162.00,1154.572718467955717962,518314,23469,598431204.00,200515,38.69,27.25,17.00
6-October-2020,1131.70,1148.00,1126.30,1144.20,1137.800976805774391657,254503,10191,289573762.00,76565,30.08,21.70,12.50
5-October-2020,1111.00,1131.45,1110.65,1114.15,1122.302057928599633010,258318,10131,289910823.00,74079,28.68,20.80,3.15
1-October-2020,1085.00,1109.75,1085.00,1106.60,1099.941045406567592825,512547,21758,563771483.00,222311,43.37,24.75,21.60
30-September-2020,1055.10,1086.55,1052.55,1079.20,1071.668798009148709686,278072,8841,298001086.00,44523,16.01,34.00,24.10
29-September-2020,1058.90,1069.90,1051.00,1062.50,1060.191161740623559152,125794,5262,133365687.00,17490,13.90,18.90,3.60
28-September-2020,1050.00,1059.00,1042.90,1054.05,1051.100853814059403586,1177774,10690,1237959257.00,990011,84.06,16.10,4.05
25-September-2020,1053.00,1053.00,1026.25,1044.05,1037.581348478631112983,275377,8350,285726039.00,104896,38.09,26.75,-8.95
24-September-2020,1036.50,1045.05,1025.15,1029.95,1036.854187648356061023,308801,15549,320181610.00,102326,33.14,19.90,-6.55
23-September-2020,1040.00,1055.00,1034.65,1047.55,1046.135920421156407764,361101,13609,377760727.00,93152,25.80,20.35,7.55
22-September-2020,1050.00,1058.00,1030.00,1036.00,1041.641460845605167987,249691,9685,260088498.00,62821,25.16,28.00,-14.00
21-September-2020,1052.00,1071.20,1041.15,1048.70,1058.279373088623243149,495062,19510,523913903.00,123284,24.90,30.05,-3.30
18-September-2020,1090.00,1092.15,1047.30,1057.40,1067.440163267086344009,275132,9568,293686947.00,79453,28.88,44.85,-32.60
17-September-2020,1088.00,1094.35,1077.85,1083.25,1089.310264743830537817,612290,6304,666973782.00,381196,62.26,16.50,-4.75
16-September-2020,1069.75,1095.50,1069.75,1093.50,1083.664432461742378599,531136,14730,575573192.00,151614,28.55,25.75,23.75
15-September-2020,1066.00,1076.00,1058.40,1070.90,1067.057973667602865442,207577,6126,221496693.00,30067,14.48,17.60,4.90
14-September-2020,1090.00,1093.90,1053.20,1057.90,1072.360515627887092274,276013,8861,295985443.00,62987,22.82,40.70,-32.10
11-September-2020,1094.00,1104.95,1071.10,1078.50,1085.278487782495988871,342173,15164,371352996.00,77989,22.79,33.85,-15.50
10-September-2020,1105.00,1105.00,1084.00,1090.65,1095.647256584389849747,207916,6422,227802595.00,39279,18.89,21.00,-14.35
9-September-2020,1101.00,1111.05,1091.70,1095.70,1099.209731075697211155,200800,5351,220721314.00,24553,12.23,19.35,-5.30
8-September-2020,1115.80,1119.00,1104.25,1112.05,1112.283983676504434962,451864,6804,502601090.00,272674,60.34,14.75,-3.75
7-September-2020,1088.10,1119.95,1088.10,1109.30,1109.773385230758192678,334506,11464,371225856.00,58722,17.55,31.85,21.20
4-September-2020,1106.00,1124.50,1104.55,1119.80,1113.573233395964381994,244820,7648,272624999.00,43739,17.87,19.95,13.80
3-September-2020,1135.00,1145.75,1128.10,1130.70,1139.059505178922913103,247928,9286,282404745.00,101813,41.07,17.65,-4.30
2-September-2020,1122.05,1138.55,1120.35,1134.20,1131.900512889238818763,358167,10477,405409411.00,191164,53.37,18.20,12.15
1-September-2020,1122.00,1143.55,1109.05,1127.35,1127.253488666645143184,402661,13490,453901017.00,134599,33.43,34.50,5.35
31-August-2020,1125.20,1148.00,1100.75,1115.20,1125.570482215739399776,1154504,36458,1299475624.00,410274,35.54,47.25,-10.00
28-August-2020,1111.95,1124.95,1095.05,1115.00,1111.910257158608165515,462555,12375,514319649.00,101623,21.97,29.90,3.05
27-August-2020,1128.00,1129.65,1106.10,1111.95,1117.646872396950026369,202887,6077,226756021.00,48714,24.01,23.55,-16.05
26-August-2020,1120.05,1131.50,1109.60,1117.70,1118.586653809064609450,414800,12041,463989744.00,112368,27.09,21.90,-2.35
25-August-2020,1120.00,1127.50,1107.00,1119.85,1117.317373583692048884,323376,8782,361313623.00,53240,16.46,20.50,-0.15
24-August-2020,1086.00,1122.55,1086.00,1116.80,1111.536977040174133576,854057,34063,949315936.00,406516,47.60,36.55,30.80
21-August-2020,1060.25,1088.25,1060.25,1085.70,1082.615238885149757862,441279,10649,477735370.00,144227,32.68,28.00,25.45
20-August-2020,1054.00,1067.35,1052.35,1058.60,1059.550296930325926338,502138,14935,532040467.00,207045,41.23,15.00,4.60
19-August-2020,1062.60,1069.70,1056.40,1067.40,1065.001270791952019316,361979,8393,385508095.00,124314,34.34,13.30,4.80
18-August-2020,1028.10,1061.00,1021.45,1056.45,1042.454279284297778470,897580,20676,935686112.00,294092,32.76,39.55,28.35
17-August-2020,1045.05,1050.00,1020.50,1033.55,1031.602790378032542583,535483,20288,552405757.00,161179,30.10,29.50,-11.50
14-August-2020,1068.00,1068.00,1027.60,1034.45,1049.029374893761686214,564768,15356,592458222.00,332636,58.90,40.40,-33.55
13-August-2020,1065.35,1071.00,1056.55,1058.95,1065.110551708691838220,428632,12152,456540466.00,164636,38.41,14.45,-6.40
12-August-2020,1064.00,1066.00,1048.40,1063.75,1057.050966309741446852,382900,14584,404744815.00,86906,22.70,17.60,-0.25
11-August-2020,1051.00,1071.00,1049.00,1067.60,1063.447397451714129216,781388,18689,830965035.00,352144,45.07,22.00,16.60
10-August-2020,1041.70,1064.10,1041.70,1051.00,1056.448332255951519251,697679,21507,737061816.00,285356,40.90,22.40,9.30
7-August-2020,1036.00,1047.00,1022.50,1044.00,1034.715737209709855887,599185,13422,619986149.00,263104,43.91,24.50,8.00
6-August-2020,1040.00,1054.60,1026.65,1040.55,1041.661832781073846157,851351,26921,886819843.00,227325,26.70,27.95,0.55
5-August-2020,1050.80,1055.60,1020.00,1027.85,1035.103161143008421993,483496,14664,500468238.00,124324,25.71,35.60,-22.95
4-August-2020,1005.90,1059.90,1003.10,1041.40,1040.791106476025206576,1061469,30293,1104767495.00,285904,26.93,56.80,35.50
3-August-2020,1030.00,1030.00,994.00,1001.95,1008.176945744858719277,669872,19899,675349507.00,331729,49.52,36.00,-28.05
31-July-2020,1053.55,1056.25,1020.60,1032.65,1031.583852522825684148,804138,23169,829535776.00,379115,47.15,35.65,-20.90
30-July-2020,1071.20,1083.35,1047.00,1050.45,1062.438115797813900542,907461,28383,964121155.00,492700,54.29,36.35,-20.75
29-July-2020,1083.80,1088.40,1056.00,1065.20,1070.780155148351548764,662076,16036,708937842.00,405063,61.18,32.40,-18.60
28-July-2020,1079.05,1094.25,1059.30,1086.25,1081.699319409867762630,440647,13984,476647560.00,81868,18.58,34.95,7.20
27-July-2020,1097.85,1101.40,1075.80,1079.05,1085.194578807814770848,721096,22843,782529470.00,342053,47.44,25.60,-18.80
24-July-2020,1121.00,1122.25,1101.45,1118.80,1113.179770935767225612,687842,19494,765691800.00,350555,50.96,20.80,-2.20
23-July-2020,1125.00,1143.30,1116.45,1130.70,1132.817984130745802283,455724,19074,516252343.00,153834,33.76,26.85,5.70
22-July-2020,1140.00,1141.55,1118.00,1126.40,1124.763881000676132521,665550,20810,748586601.00,360371,54.15,23.55,-13.60
21-July-2020,1150.00,1157.85,1135.00,1139.60,1142.520703904178389675,840228,18745,959977886.00,383391,45.63,22.85,-10.40
20-July-2020,1142.00,1152.65,1124.65,1132.80,1137.730197399743636696,2047875,57166,2329929228.00,643259,31.41,28.00,-9.20
17-July-2020,1061.45,1103.85,1059.00,1099.15,1076.698273214496379415,1025663,15563,1104329581.00,705279,68.76,44.85,37.70
16-July-2020,1052.70,1065.55,1034.40,1062.35,1049.100141630216947478,319847,10795,335551533.00,43771,13.68,31.15,9.65
15-July-2020,1066.15,1078.95,1050.35,1052.70,1067.352160374636252833,696569,16968,743484427.00,337502,48.45,28.60,-13.45
14-July-2020,1064.00,1069.95,1050.00,1059.20,1056.962894621918629001,670927,26764,709144944.00,237631,35.42,19.95,-4.80
13-July-2020,1109.00,1114.05,1071.20,1080.40,1084.425522637153039200,637536,23816,691360310.00,267171,41.91,42.85,-28.60
10-July-2020,1122.00,1122.00,1100.00,1105.35,1108.543939060589557056,277259,12853,307353784.00,65664,23.68,22.00,-16.65
9-July-2020,1115.05,1130.00,1107.15,1125.70,1121.645629705748671027,253015,7937,283793169.00,48294,19.09,22.85,10.65
8-July-2020,1105.00,1124.35,1105.00,1109.35,1115.958939415760543433,333288,11527,371935723.00,62533,18.76,19.35,4.35
7-July-2020,1106.05,1111.75,1093.15,1105.00,1101.974947826632153125,334941,12241,369096591.00,105636,31.54,18.60,-1.05
6-July-2020,1106.10,1118.85,1100.00,1102.95,1108.750012058230290274,912240,33421,1011446111.00,275197,30.17,18.85,-3.15
3-July-2020,1090.70,1100.00,1069.80,1074.20,1078.970980757976441391,454526,18015,490420364.00,83051,18.27,30.20,-16.50
2-July-2020,1091.00,1110.75,1085.50,1089.70,1098.605554087542760832,560092,23138,615320182.00,163018,29.11,25.25,-1.30
1-July-2020,1065.70,1095.90,1061.55,1085.65,1076.674244803807143242,907347,15132,976917146.00,102937,11.34,34.35,19.95
30-June-2020,1077.90,1078.75,1056.30,1065.70,1067.867181433474698928,435278,18285,464819091.00,99127,22.77,22.45,-12.20
29-June-2020,1033.00,1082.00,1033.00,1076.40,1053.814393630206732302,1727403,20228,1820362145.00,1167441,67.58,49.00,43.40
26-June-2020,1040.00,1062.50,1027.65,1055.60,1043.135876286603367110,601584,25129,627533853.00,228826,38.04,34.85,15.60
25-June-2020,1015.00,1049.00,1007.25,1028.95,1026.015278293824775209,807420,23987,828425256.00,198738,24.61,41.75,13.95
24-June-2020,1045.85,1057.65,1029.70,1032.40,1044.902475650489797064,570032,20409,595627848.00,152791,26.80,27.95,-13.45
23-June-2020,1035.00,1045.00,1016.35,1040.85,1030.922740151855230703,621513,16907,640731885.00,238616,38.39,28.65,5.85
22-June-2020,1023.00,1045.20,1023.00,1028.50,1037.886224729050359825,763426,28199,792349329.00,282116,36.95,22.20,5.50
19-June-2020,1022.00,1042.70,1013.15,1033.65,1030.057253561634486956,717999,21235,739580078.00,99405,13.84,29.55,11.65
18-June-2020,980.00,1024.90,972.25,1019.75,997.549588005255218059,1170646,41363,1167777435.00,374404,31.98,52.65,39.75
17-June-2020,986.55,998.45,974.05,980.90,985.523333637164646188,822825,18096,810913237.00,230329,27.99,24.40,-5.65
16-June-2020,973.00,993.45,952.05,990.35,979.826773591686235126,1421931,44732,1393246064.00,444023,31.23,41.40,17.35
15-June-2020,972.40,973.30,942.65,950.80,953.440214505681214824,922866,28172,879897557.00,473617,51.32,30.65,-21.60
12-June-2020,929.00,986.45,928.00,983.00,957.276522967546359438,737606,24377,706092907.00,135850,18.42,58.45,54.00
11-June-2020,989.00,989.00,965.10,968.65,976.731027331638159995,494738,18120,483225955.00,138060,27.91,23.90,-20.35
10-June-2020,988.20,1000.00,978.40,991.80,989.645090907854598430,1176521,14510,1164338232.00,797646,67.80,21.60,3.60
9-June-2020,1023.90,1025.00,979.35,986.95,1004.049585477699068422,706114,24615,708973469.00,175074,24.79,45.65,-36.95
8-June-2020,1051.00,1066.80,1006.60,1015.45,1033.341914388165405331,1677455,31698,1733384561.00,297188,17.72,60.20,-35.55
5-June-2020,1003.00,1041.80,1002.35,1034.75,1022.380420286891334707,572133,15933,584937577.00,96261,16.82,39.45,31.75
4-June-2020,1026.00,1039.45,991.15,1003.25,1012.812880102066544966,793208,23492,803371279.00,189828,23.93,48.30,-22.75
3-June-2020,1010.00,1045.00,1010.00,1022.10,1029.262039716262525415,630019,20740,648454641.00,210753,33.45,35.00,12.10
2-June-2020,988.00,1005.00,975.40,1000.90,993.676095983012062777,685663,20510,681326933.00,161468,23.55,29.60,12.90
1-June-2020,970.00,995.00,968.50,986.90,987.284146297120357656,577537,20318,570193124.00,161511,27.97,26.50,16.90
29-May-2020,948.00,955.00,923.45,951.25,935.101675344574210318,1724302,21369,1612397689.00,1143892,66.34,31.55,3.25
28-May-2020,917.60,950.00,913.50,945.05,939.908230912937848910,1453812,38433,1366449865.00,585468,40.27,36.50,27.45
27-May-2020,861.00,908.05,857.35,903.80,880.250757637015280294,878059,23847,772912100.00,276292,31.47,50.70,42.80
26-May-2020,850.00,871.80,848.90,853.35,862.412859279219028449,1235077,24793,1065146287.00,735269,59.53,22.90,3.35
22-May-2020,850.10,870.35,833.30,838.90,845.215999180602546589,898221,27219,759190760.00,241987,26.94,37.05,-11.20
21-May-2020,861.20,884.05,852.40,859.80,873.605408578336963062,1357769,29828,1186154342.00,844272,62.18,31.65,-1.40
20-May-2020,835.40,864.00,832.55,858.00,845.349481809259228453,601130,19607,508164934.00,148939,24.78,31.45,22.60
19-May-2020,858.70,867.25,826.00,831.50,845.439312279845286335,770197,26024,651154822.00,261616,33.97,41.25,-27.20
18-May-2020,888.60,888.60,831.25,836.40,845.392457067713309008,1390096,58509,1175176673.00,639774,46.02,57.35,-52.20
15-May-2020,898.00,898.00,875.50,888.20,884.477549040741539124,649460,20509,574432789.00,360468,55.50,22.50,-9.80
14-May-2020,899.80,910.50,890.00,893.90,899.693000930337657844,566461,21668,509640997.00,223157,39.39,20.50,-5.90
13-May-2020,964.00,964.00,922.15,927.45,941.357804857684008841,682671,22124,642637674.00,275364,40.34,41.85,-36.55
12-May-2020,901.45,909.00,871.55,901.15,885.877610087723658404,1408286,35512,1247569036.00,623779,44.29,37.45,-0.30
11-May-2020,939.00,954.00,914.30,915.95,930.071344662344101264,2910463,19508,2706938236.00,2599335,89.31,39.70,-23.05
8-May-2020,942.00,943.05,926.00,928.95,932.439490305320351932,543855,12837,507111879.00,293412,53.95,17.05,-13.05
7-May-2020,945.00,945.00,922.80,924.95,930.627659956757922224,333934,11875,310768217.00,82761,24.78,22.20,-20.05
6-May-2020,919.70,950.00,905.00,946.30,938.111022833451762165,893645,25458,838338225.00,393534,44.04,45.00,26.60
5-May-2020,939.00,944.40,908.00,911.65,927.699326170096521580,598519,22010,555245673.00,243841,40.74,36.40,-27.35
4-May-2020,964.00,964.00,918.00,923.05,933.293030949055355436,680150,26078,634779255.00,220612,32.44,46.00,-40.95
30-April-2020,1001.00,1018.90,992.25,1001.75,1006.407135678943871190,728396,24928,733062932.00,162938,22.37,26.65,0.75
29-April-2020,940.00,992.40,933.00,976.75,963.439536740352353518,926910,30214,893021741.00,272510,29.40,59.40,36.75
28-April-2020,941.70,943.10,922.60,931.40,930.388279933284212405,571379,14748,531604325.00,228854,40.05,20.50,-10.30
27-April-2020,940.55,957.60,926.75,929.85,940.148438999618527418,411563,12912,386930312.00,171964,41.78,30.85,-10.70
24-April-2020,935.00,957.95,926.10,937.65,938.958889650675987453,535291,27515,502616243.00,238539,44.56,31.85,2.65
23-April-2020,938.80,958.50,913.30,954.75,939.710373631877924236,790591,17963,742926564.00,335619,42.45,45.20,15.95
22-April-2020,918.00,932.65,907.30,928.40,919.201264417830292510,429763,14882,395038693.00,97249,22.63,25.35,10.40
21-April-2020,928.00,934.35,908.20,920.75,921.976245506533951627,613947,16074,566044550.00,322583,52.54,26.15,-7.25
20-April-2020,952.25,960.85,936.10,946.00,931.552904705147171860,2003508,34490,1866373697.00,1203986,60.09,24.75,-6.25
17-April-2020,912.85,920.85,887.90,910.40,913.017908172784139511,2840770,30553,2593673883.00,2228545,78.45,32.95,-2.45
16-April-2020,863.00,889.60,856.10,881.05,871.119889521939415577,806676,27324,702711508.00,168443,20.88,33.50,18.05
15-April-2020,929.00,929.75,843.35,863.45,883.088167744735961972,1124232,41715,992795977.00,534869,47.58,86.40,-65.55
13-April-2020,939.00,945.70,887.00,895.45,905.458003085877898006,700611,23222,634373837.00,245127,34.99,58.70,-43.55
9-April-2020,911.10,930.10,890.30,924.30,912.625806814911215947,799130,27499,729306661.00,177168,22.17,39.80,13.20
8-April-2020,887.50,945.00,866.70,888.95,902.689489136587745652,1022837,30549,923304209.00,225225,22.02,78.30,1.45
7-April-2020,876.00,906.05,846.00,896.35,869.427955085917069755,1172817,36447,1019679886.00,293464,25.02,60.05,20.35
3-April-2020,841.00,846.55,810.00,813.50,823.568193053504840415,610898,22282,503116162.00,104194,17.06,36.55,-27.50
1-April-2020,869.90,869.90,820.00,829.70,829.505089753406834676,737855,24598,612054478.00,190110,25.77,49.90,-40.20
31-March-2020,857.00,873.00,838.00,862.00,861.865332109922672810,2322469,25968,2001655516.00,756647,32.58,35.00,5.00
30-March-2020,894.90,894.90,828.25,833.00,856.505083166092589458,909866,40141,779304854.00,348237,38.27,66.65,-61.90
27-March-2020,945.00,988.15,872.55,905.05,916.440268632195317169,1519252,47716,1392303711.00,439164,28.91,115.60,-39.95
26-March-2020,874.50,941.10,841.15,913.40,902.506299771646757289,1159169,42940,1046157325.00,314605,27.14,99.95,38.90
